image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,8,8,53,,,,,,,,,,,,,98.26831780001521,None,98.26831780001521,None,98.26831780001521,None,99.29316000000108,None,99.29316000000108,None,99.29316000000108,None,0.5,0.65,99.48114550003083,99.68207340000663,99.48114550003083,99.68207340000663,99.48114550003083,99.68207340000663,space,0.3178954999893904,99.48114550003083,None,99.81782250001561,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,9,9,5,,,,,,,,,,,,,100.33263040002203,None,100.33263040002203,None,100.33263040002203,None,101.34292030002689,None,101.34292030002689,None,101.34292030002689,None,0.2,0.35,101.4942757000099,101.63097120000748,101.4942757000099,101.63097120000748,101.4942757000099,101.63097120000748,space,0.2869108999730088,101.4942757000099,None,101.79805179999676,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,10,10,19,,,,,,,,,,,,,102.2972843000316,None,102.2972843000316,None,102.2972843000316,None,103.31312290002825,None,103.31312290002825,None,103.31312290002825,None,0.05,0.2,103.53141049999977,103.66397290001623,103.53141049999977,103.66397290001623,103.53141049999977,103.66397290001623,space,0.28577939997194335,103.53141049999977,None,103.84762130002491,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,11,11,36,,,,,,,,,,,,,104.34692169999471,None,104.34692169999471,None,104.34692169999471,None,105.35826599999564,None,105.35826599999564,None,105.35826599999564,None,0.5,0.65,105.56334420002531,None,105.56334420002531,None,105.56334420002531,None,space,0.039965400006622076,105.56334420002531,None,105.63123500003712,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,12,12,26,,,,,,,,,,,,,106.1465043000062,None,106.1465043000062,None,106.1465043000062,None,107.15840880002361,None,107.15840880002361,None,107.15840880002361,None,0.05,0.2,107.39625970000634,107.49604260001797,107.39625970000634,107.49604260001797,107.39625970000634,107.49604260001797,space,0.13056249998044223,107.39625970000634,None,107.54756259999704,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,13,13,51,,,,,,,,,,,,,108.06285889999708,None,108.06285889999708,None,108.06285889999708,None,109.07474920002278,None,109.07474920002278,None,109.07474920002278,None,0.3,0.44999999999999996,109.24351539998315,109.37909350002883,109.24351539998315,109.37909350002883,109.24351539998315,109.37909350002883,space,0.2027477000374347,109.24351539998315,None,109.46293809998315,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,14,14,25,,,,,,,,,,,,,109.96233140002005,None,109.96233140002005,None,109.96233140002005,None,110.99069020000752,None,110.99069020000752,None,110.99069020000752,None,0.05,0.2,111.19625330000417,111.32937280001352,111.19625330000417,111.32937280001352,111.19625330000417,111.32937280001352,space,0.17529519996605814,111.19625330000417,None,111.39873630000511,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,15,15,42,,,,,,,,,,,,,111.91380760003813,None,111.91380760003813,None,111.91380760003813,None,112.92401810002048,None,112.92401810002048,None,112.92401810002048,None,0.1,0.25,113.11189669999294,113.26186160003999,113.11189669999294,113.26186160003999,113.11189669999294,113.26186160003999,space,0.2562207999872044,113.11189669999294,None,113.395988400036,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,16,16,2,,,,,,,,,,,,,113.91168850002578,None,113.91168850002578,None,113.91168850002578,None,114.92409779998707,None,114.92409779998707,None,114.92409779998707,None,0.2,0.35,115.14484740002081,115.26159419998294,115.14484740002081,115.26159419998294,115.14484740002081,115.26159419998294,space,0.1996256000129506,115.14484740002081,None,115.36412650003331,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,17,17,62,,,,,,,,,,,,,115.87804700003471,None,115.87804700003471,None,115.87804700003471,None,116.89027149998583,None,116.89027149998583,None,116.89027149998583,None,0.1,0.25,117.1276283999905,117.27770919998875,117.1276283999905,117.27770919998875,117.1276283999905,117.27770919998875,space,0.1410467000096105,117.1276283999905,None,117.29563790000975,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,18,18,33,,,,,,,,,,,,,117.81115070002852,None,117.81115070002852,None,117.81115070002852,None,118.82610440003918,None,118.82610440003918,None,118.82610440003918,None,0.2,0.35,119.17727909999667,119.17727909999667,119.17727909999667,119.17727909999667,119.17727909999667,119.17727909999667,space,1.351699799997732,119.17727909999667,None,120.56131369998911,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,19,19,72,,,,,,,,,,,,,121.07701060001273,None,121.07701060001273,None,121.07701060001273,None,122.08861540001817,None,122.08861540001817,None,122.08861540001817,None,0.0,0.15,122.24828970001545,None,122.24828970001545,None,122.24828970001545,None,space,0.24028530000941828,122.24828970001545,None,122.51799970003776,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,20,20,81,,,,,,,,,,,,,123.02658689999953,None,123.02658689999953,None,123.02658689999953,None,124.05210590001661,None,124.05210590001661,None,124.05210590001661,None,0.2,0.35,124.25981210003374,124.40950489998795,124.25981210003374,124.40950489998795,124.25981210003374,124.40950489998795,space,0.2585679999901913,124.25981210003374,None,124.54519099998288,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,21,21,68,,,,,,,,,,,,,125.05994760000613,None,125.05994760000613,None,125.05994760000613,None,126.07935140002519,None,126.07935140002519,None,126.07935140002519,None,0.1,0.25,126.24246909999056,None,126.24246909999056,None,126.24246909999056,None,space,0.09757120005087927,126.24246909999056,None,126.36199010000564,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.0,0.15,0,22,22,17,,,,,,,,,,,,,126.87626430002274,None,126.87626430002274,None,126.87626430002274,None,127.89643750002142,None,127.89643750002142,None,127.89643750002142,None,0.05,0.2,128.1087225000374,128.1755608000094,128.1087225000374,128.1755608000094,128.1087225000374,128.1755608000094,space,0.1870218000258319,128.1087225000374,None,128.32836310000857,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,23,23,85,,,,,,,,,,,,,128.84223529999144,None,128.84223529999144,None,128.84223529999144,None,129.86608499998692,None,129.86608499998692,None,129.86608499998692,None,0.2,0.35,130.02498849999392,130.22524420003174,130.02498849999392,130.22524420003174,130.02498849999392,130.22524420003174,space,0.2786044000531547,130.02498849999392,None,130.32787540002028,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,24,24,64,,,,,,,,,,,,,130.8414708999917,None,130.8414708999917,None,130.8414708999917,None,131.85377059999155,None,131.85377059999155,None,131.85377059999155,None,0.0,0.15,132.04124669998419,132.2078624999849,132.04124669998419,132.2078624999849,132.04124669998419,132.2078624999849,space,0.23997239995514974,132.04124669998419,None,132.3087678999873,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,25,25,93,,,,,,,,,,,,,132.8078559000278,None,132.8078559000278,None,132.8078559000278,None,133.81896460003918,None,133.81896460003918,None,133.81896460003918,None,0.1,0.25,133.98792670003604,134.25856350001413,133.98792670003604,134.25856350001413,133.98792670003604,134.25856350001413,space,0.31004479998955503,133.98792670003604,None,134.32794739998644,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,26,26,80,,,,,,,,,,,,,134.84152260003611,None,134.84152260003611,None,134.84152260003611,None,135.86478770000394,None,135.86478770000394,None,135.86478770000394,None,0.2,0.35,136.07384560001083,136.15780149999773,136.07384560001083,136.15780149999773,136.07384560001083,136.15780149999773,space,0.3029940000269562,136.07384560001083,None,136.39476649998687,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,27,27,35,,,,,,,,,,,,,136.90952360001393,None,136.90952360001393,None,136.90952360001393,None,137.91924820002168,None,137.91924820002168,None,137.91924820002168,None,0.05,0.2,138.17369080003118,138.32384640001692,138.17369080003118,138.32384640001692,138.17369080003118,138.32384640001692,space,0.23604119999799877,138.17369080003118,None,138.44022660003975,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,28,28,52,,,,,,,,,,,,,138.94218569999794,None,138.94218569999794,None,138.94218569999794,None,139.9817452999996,None,139.9817452999996,None,139.9817452999996,None,0.3,0.44999999999999996,140.15627909998875,140.30643090000376,140.15627909998875,140.30643090000376,140.15627909998875,140.30643090000376,space,0.2383168000378646,140.15627909998875,None,140.42470790003426,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,29,29,115,,,,,,,,,,,,,140.92549220001092,None,140.92549220001092,None,140.92549220001092,None,141.9597955000354,None,141.9597955000354,None,141.9597955000354,None,0.3,0.44999999999999996,142.10758740000892,142.33915720001096,142.10758740000892,142.33915720001096,142.10758740000892,142.33915720001096,space,0.29988579999189824,142.10758740000892,None,142.42348699999275,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,30,30,54,,,,,,,,,,,,,142.9246162000345,None,142.9246162000345,None,142.9246162000345,None,143.95374560001073,None,143.95374560001073,None,143.95374560001073,None,0.1,0.25,144.22212880000006,144.35539560002508,144.22212880000006,144.35539560002508,144.22212880000006,144.35539560002508,space,0.2835382000193931,144.22212880000006,None,144.5233956000302,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,31,31,116,,,,,,,,,,,,,145.03883000003407,None,145.03883000003407,None,145.03883000003407,None,146.04798169998685,None,146.04798169998685,None,146.04798169998685,None,0.5,0.65,146.23847859998932,146.47162359999493,146.23847859998932,146.47162359999493,146.23847859998932,146.47162359999493,space,0.2682090000016615,146.23847859998932,None,146.5225607000175,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,32,32,21,,,,,,,,,,,,,147.02471450000303,None,147.02471450000303,None,147.02471450000303,None,148.069438000035,None,148.069438000035,None,148.069438000035,None,0.05,0.2,148.2212542000343,148.33846589998575,148.2212542000343,148.33846589998575,148.2212542000343,148.33846589998575,space,0.24531129997922108,148.2212542000343,None,148.48998330003815,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,33,33,22,,,,,,,,,,,,,149.0047642000136,None,149.0047642000136,None,149.0047642000136,None,150.02215020003496,None,150.02215020003496,None,150.02215020003496,None,0.1,0.25,150.20426620001672,150.33773939998355,150.20426620001672,150.33773939998355,150.20426620001672,150.33773939998355,space,0.18378120003035292,150.20426620001672,None,150.40641460003098,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,34,34,101,,,,,,,,,,,,,150.921196100011,None,150.921196100011,None,150.921196100011,None,151.93927780003287,None,151.93927780003287,None,151.93927780003287,None,0.0,0.15,152.0891876000096,152.25404090003576,152.0891876000096,152.25404090003576,152.0891876000096,152.25404090003576,space,0.24115610000444576,152.0891876000096,None,152.35698779998347,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,35,35,106,,,,,,,,,,,,,152.8708393999841,None,152.8708393999841,None,152.8708393999841,None,153.8831317999866,None,153.8831317999866,None,153.8831317999866,None,0.05,0.2,154.07025650003925,154.20373000000836,154.07025650003925,154.20373000000836,154.07025650003925,154.20373000000836,space,0.23347819998161867,154.07025650003925,None,154.32229740003822,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,36,36,60,,,,,,,,,,,,,154.83705969998846,None,154.83705969998846,None,154.83705969998846,None,155.85841660003643,None,155.85841660003643,None,155.85841660003643,None,0.5,0.65,156.0697441000375,156.21998170000734,156.0697441000375,156.21998170000734,156.0697441000375,156.21998170000734,space,0.17004420002922416,156.0697441000375,None,156.27002170000924,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,37,37,46,,,,,,,,,,,,,156.76985730003798,None,156.76985730003798,None,156.76985730003798,None,157.78409149998333,None,157.78409149998333,None,157.78409149998333,None,0.0,0.15,157.98614320001798,158.13585080002667,157.98614320001798,158.13585080002667,157.98614320001798,158.13585080002667,space,0.21570729999803007,157.98614320001798,None,158.21989960002247,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,38,38,90,,,,,,,,,,,,,158.72107379999943,None,158.72107379999943,None,158.72107379999943,None,159.74737890000688,None,159.74737890000688,None,159.74737890000688,None,0.05,0.2,159.96929989999626,160.11905179999303,159.96929989999626,160.11905179999303,159.96929989999626,160.11905179999303,space,0.15466970001580194,159.96929989999626,None,160.15291619999334,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,39,39,12,,,,,,,,,,,,,160.65330290002748,None,160.65330290002748,None,160.65330290002748,None,161.66775000002235,None,161.66775000002235,None,161.66775000002235,None,0.0,0.15,161.91862700000638,162.06841459998395,161.91862700000638,162.06841459998395,161.91862700000638,162.06841459998395,space,0.23819790000561625,161.91862700000638,None,162.18564590002643,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,40,40,16,,,,,,,,,,,,,162.68509079999058,None,162.68509079999058,None,162.68509079999058,None,163.6984456999926,None,163.6984456999926,None,163.6984456999926,None,0.05,0.2,163.86904640001012,164.0514410000178,163.86904640001012,164.0514410000178,163.86904640001012,164.0514410000178,space,0.3437209000112489,163.86904640001012,None,164.2363526999834,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,41,41,55,,,,,,,,,,,,,164.75138229998993,None,164.75138229998993,None,164.75138229998993,None,165.76017930003582,None,165.76017930003582,None,165.76017930003582,None,0.3,0.44999999999999996,165.9510816000402,166.1675949000055,165.9510816000402,166.1675949000055,165.9510816000402,166.1675949000055,space,0.3230191999464296,165.9510816000402,None,166.30176460003713,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,42,42,10,,,,,,,,,,,,,166.801011500007,None,166.801011500007,None,166.801011500007,None,167.81487539998489,None,167.81487539998489,None,167.81487539998489,None,0.05,0.2,168.01739009999437,168.20083290000912,168.01739009999437,168.20083290000912,168.01739009999437,168.20083290000912,space,0.19460510002681985,168.01739009999437,None,168.2346588000073,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,43,43,13,,,,,,,,,,,,,168.73387990001356,None,168.73387990001356,None,168.73387990001356,None,169.74739159998717,None,169.74739159998717,None,169.74739159998717,None,0.0,0.15,169.9136787999887,170.11776079999981,169.9136787999887,170.11776079999981,169.9136787999887,170.11776079999981,space,0.24917240004288033,169.9136787999887,None,170.1868436000077,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,44,44,8,,,,,,,,,,,,,170.70086510002147,None,170.70086510002147,None,170.70086510002147,None,171.7148266999866,None,171.7148266999866,None,171.7148266999866,None,0.1,0.25,171.91730860003736,None,171.91730860003736,None,171.91730860003736,None,space,0.16705410002032295,171.91730860003736,None,172.10071790002985,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,45,45,38,,,,,,,,,,,,,172.60006440000143,None,172.60006440000143,None,172.60006440000143,None,173.61728599999333,None,173.61728599999333,None,173.61728599999333,None,0.05,0.2,173.81614270003047,173.96617919998243,173.81614270003047,173.96617919998243,173.81614270003047,173.96617919998243,space,0.2643804000108503,173.81614270003047,None,174.10046650003642,None,3,001,2020_Apr_15_1924,experiment,2020.1.3,59.98418815933137,
