image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,textEndSceen.started,textEndSceen.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,18,18,24,,,,,,,,,,,,,149.32791370199993,None,149.32791370199993,None,149.32791370199993,None,150.34218113601673,None,150.34218113601673,None,150.34218113601673,None,0.1,0.25,150.49094462499488,150.64407097909134,150.49094462499488,150.64407097909134,150.49094462499488,150.64407097909134,space,0.4053663669619709,150.49094462499488,None,150.90972834802233,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,19,19,74,,,,,,,,,,,,,151.41077093710192,None,151.41077093710192,None,151.41077093710192,None,152.41969617200084,None,152.41969617200084,None,152.41969617200084,None,0.0,0.15,152.69382552499883,152.81046072300524,152.69382552499883,152.81046072300524,152.69382552499883,152.81046072300524,space,0.15344361891038716,152.69382552499883,None,152.8606990800472,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,20,20,49,,,,,,,,,,,,,153.36074174905661,None,153.36074174905661,None,153.36074174905661,None,154.37504342698958,None,154.37504342698958,None,154.37504342698958,None,0.1,0.25,154.53470014606137,154.72706418705638,154.53470014606137,154.72706418705638,154.53470014606137,154.72706418705638,space,2.2139187889406458,154.53470014606137,None,156.7625277590705,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,21,21,12,,,,,,,,,,,,,157.27624558005482,None,157.27624558005482,None,157.27624558005482,None,158.2908437140286,None,158.2908437140286,None,158.2908437140286,None,0.2,0.35,158.46425916301087,158.64364627108444,158.46425916301087,158.64364627108444,158.46425916301087,158.64364627108444,space,0.26849447295535356,158.46425916301087,None,158.74353272898588,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,22,22,99,,,,,,,,,,,,,159.24353335204069,None,159.24353335204069,None,159.24353335204069,None,160.25728787400294,None,160.25728787400294,None,160.25728787400294,None,0.05,0.2,160.43201580201276,160.55991888802964,160.43201580201276,160.55991888802964,160.43201580201276,160.55991888802964,space,1.882195331971161,160.43201580201276,None,162.32742983405478,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,23,23,46,,,,,,,,,,,,,162.82657714409288,None,162.82657714409288,None,162.82657714409288,None,163.84194556903094,None,163.84194556903094,None,163.84194556903094,None,0.1,0.25,164.0593986280728,164.1932213100372,164.0593986280728,164.1932213100372,164.0593986280728,164.1932213100372,space,0.4896899899467826,164.0593986280728,None,164.5622325350996,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,24,24,1,,,,,,,,,,,,,165.07652441202663,None,165.07652441202663,None,165.07652441202663,None,166.09200962702744,None,166.09200962702744,None,166.09200962702744,None,0.1,0.25,166.24073576007504,166.3766300670104,166.24073576007504,166.3766300670104,166.24073576007504,166.3766300670104,space,0.3564886139938608,166.24073576007504,None,166.61158906202763,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,25,25,64,,,,,,,,,,,,,167.12716569099575,None,167.12716569099575,None,167.12716569099575,None,168.14123837905936,None,168.14123837905936,None,168.14123837905936,None,0.2,0.35,168.39301073609386,168.4767031900119,168.39301073609386,168.4767031900119,168.39301073609386,168.4767031900119,space,0.30207298696041107,168.39301073609386,None,168.7094185310416,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,26,26,85,,,,,,,,,,,,,169.21031259105075,None,169.21031259105075,None,169.21031259105075,None,170.2256962520769,None,170.2256962520769,None,170.2256962520769,None,0.05,0.2,170.42883714707568,170.5434985650936,170.42883714707568,170.5434985650936,170.42883714707568,170.5434985650936,space,1.518206504988484,170.42883714707568,None,171.9619000920793,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.05,0.2,0,27,27,37,,,,,,,,,,,,,172.47672154800966,None,172.47672154800966,None,172.47672154800966,None,173.49117252905853,None,173.49117252905853,None,173.49117252905853,None,0.1,0.25,173.67631140409503,173.8431089100195,173.67631140409503,173.8431089100195,173.67631140409503,173.8431089100195,space,0.44022118696011603,173.67631140409503,None,174.13057270809077,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,28,28,110,,,,,,,,,,,,,174.64447619009297,None,174.64447619009297,None,174.64447619009297,None,175.66021668701433,None,175.66021668701433,None,175.66021668701433,None,0.05,0.2,175.84673930204008,175.99411248601973,175.84673930204008,175.99411248601973,175.84673930204008,175.99411248601973,space,0.21875549806281924,175.84673930204008,None,176.07787010108586,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,29,29,54,,,,,,,,,,,,,176.57747088407632,None,176.57747088407632,None,176.57747088407632,None,177.58810358704068,None,177.58810358704068,None,177.58810358704068,None,0.5,0.65,177.75836688803975,177.92721350910142,177.75836688803975,177.92721350910142,177.75836688803975,177.92721350910142,space,0.30514492909424007,177.75836688803975,None,178.07688753609546,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,30,30,106,,,,,,,,,,,,,178.57729899010155,None,178.57729899010155,None,178.57729899010155,None,179.5912862640107,None,179.5912862640107,None,179.5912862640107,None,0.3,0.44999999999999996,179.7672432330437,179.87672952003777,179.7672432330437,179.87672952003777,179.7672432330437,179.87672952003777,space,0.3104011620162055,179.7672432330437,None,180.09360517608002,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,31,31,41,,,,,,,,,,,,,180.5936738270102,None,180.5936738270102,None,180.5936738270102,None,181.60788342310116,None,181.60788342310116,None,181.60788342310116,None,0.1,0.25,181.87677997606806,181.96051659807563,181.87677997606806,181.96051659807563,181.87677997606806,181.96051659807563,space,0.2041747870389372,181.87677997606806,None,182.0946982970927,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.5,0.65,0,32,32,117,,,,,,,,,,,,,182.5937273510499,None,182.5937273510499,None,182.5937273510499,None,183.60780230606906,None,183.60780230606906,None,183.60780230606906,None,0.3,0.44999999999999996,183.77559042104986,183.90985349507537,183.77559042104986,183.90985349507537,183.77559042104986,183.90985349507537,space,0.3054944520117715,183.77559042104986,None,184.09343217103742,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,33,33,75,,,,,,,,,,,,,184.60971740703098,None,184.60971740703098,None,184.60971740703098,None,185.61698094801977,None,185.61698094801977,None,185.61698094801977,None,0.05,0.2,185.84270901908167,185.92599846806843,185.84270901908167,185.92599846806843,185.84270901908167,185.92599846806843,space,0.2870603969786316,185.84270901908167,None,186.14256373909302,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,34,34,65,,,,,,,,,,,,,186.64315520809032,None,186.64315520809032,None,186.64315520809032,None,187.6583688290557,None,187.6583688290557,None,187.6583688290557,None,0.5,0.65,187.83407913707197,187.99320641800296,187.83407913707197,187.99320641800296,187.83407913707197,187.99320641800296,space,0.2793591960798949,187.83407913707197,None,188.1254012431018,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,35,35,71,,,,,,,,,,,,,188.6263185699936,None,188.6263185699936,None,188.6263185699936,None,189.63885775499512,None,189.63885775499512,None,189.63885775499512,None,0.2,0.35,189.85935481602792,189.99298307299614,189.85935481602792,189.99298307299614,189.85935481602792,189.99298307299614,space,0.20622955006547272,189.85935481602792,None,190.0768595749978,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,36,36,79,,,,,,,,,,,,,190.5762763810344,None,190.5762763810344,None,190.5762763810344,None,191.59229102300014,None,191.59229102300014,None,191.59229102300014,None,0.0,0.15,191.80903001199476,191.9262773420196,191.80903001199476,191.9262773420196,191.80903001199476,191.9262773420196,space,0.22000356309581548,191.80903001199476,None,192.04199842410162,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,37,37,26,,,,,,,,,,,,,192.5420734420186,None,192.5420734420186,None,192.5420734420186,None,193.556193037075,None,193.556193037075,None,193.556193037075,None,0.5,0.65,193.79230661399197,193.94224378000945,193.79230661399197,193.94224378000945,193.79230661399197,193.94224378000945,space,0.387385233072564,193.79230661399197,None,194.19207537709735,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,38,38,68,,,,,,,,,,,,,194.69284192903433,None,194.69284192903433,None,194.69284192903433,None,195.70699793705717,None,195.70699793705717,None,195.70699793705717,None,0.5,0.65,195.8815146080451,196.00953601999208,195.8815146080451,196.00953601999208,195.8815146080451,196.00953601999208,space,1.5648281840840355,195.8815146080451,None,197.45807179110125,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,39,39,114,,,,,,,,,,,,,197.95893191802315,None,197.95893191802315,None,197.95893191802315,None,198.966083670035,None,198.966083670035,None,198.966083670035,None,0.5,0.65,199.17609222407918,199.29288181907032,199.17609222407918,199.29288181907032,199.17609222407918,199.29288181907032,space,0.3379734540358186,199.17609222407918,None,199.52690821699798,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,40,40,86,,,,,,,,,,,,,200.04225970001426,None,200.04225970001426,None,200.04225970001426,None,201.05834963102825,None,201.05834963102825,None,201.05834963102825,None,0.3,0.44999999999999996,201.20804832607973,201.39276330010034,201.20804832607973,201.39276330010034,201.20804832607973,201.39276330010034,space,0.4250642569968477,201.20804832607973,None,201.64894170803018,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,41,41,53,,,,,,,,,,,,,202.16151660808828,None,202.16151660808828,None,202.16151660808828,None,203.17152533808257,None,203.17152533808257,None,203.17152533808257,None,0.3,0.44999999999999996,203.42703534604516,203.46039085101802,203.42703534604516,203.46039085101802,203.42703534604516,203.46039085101802,space,0.3515808990923688,203.42703534604516,None,203.7923746430315,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,42,42,8,,,,,,,,,,,,,204.2939264230663,None,204.2939264230663,None,204.2939264230663,None,205.30827612802386,None,205.30827612802386,None,205.30827612802386,None,0.0,0.15,205.50997879705392,205.69341861701105,205.50997879705392,205.69341861701105,205.50997879705392,205.69341861701105,space,1.4380107609322295,205.50997879705392,None,206.9619256700389,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,43,43,58,,,,,,,,,,,,,207.47681726806331,None,207.47681726806331,None,207.47681726806331,None,208.49135689507239,None,208.49135689507239,None,208.49135689507239,None,0.3,0.44999999999999996,208.69360373809468,208.8270665280288,208.69360373809468,208.8270665280288,208.69360373809468,208.8270665280288,space,1.8211725209839642,208.69360373809468,None,210.52755278302357,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,44,44,108,,,,,,,,,,,,,211.04258582601324,None,211.04258582601324,None,211.04258582601324,None,212.05731753003784,None,212.05731753003784,None,212.05731753003784,None,0.0,0.15,212.24177965405397,212.44178126309998,212.24177965405397,212.44178126309998,212.24177965405397,212.44178126309998,space,2.0711403030436486,212.24177965405397,None,214.3252257440472,None,,,7,001,2020_Apr_18_1839,experiment,2020.1.3,59.59007650651281,
