image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,12,12,33,,,,,,,,,,,,,94.270749566,None,94.270749566,None,94.270749566,None,95.30507245900003,None,95.30507245900003,None,95.30507245900003,None,0.5,0.65,95.469546815,95.61869862000003,95.469546815,95.61869862000003,95.469546815,95.61869862000003,space,0.2927278239999964,95.469546815,None,95.76448277899999,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,13,13,98,,,,,,,,,,,,,96.264838655,None,96.264838655,None,96.264838655,None,97.30197558600003,None,97.30197558600003,None,97.30197558600003,None,0.2,0.35,97.452454182,97.60613964100003,97.452454182,97.60613964100003,97.452454182,97.60613964100003,space,1.1702629119999983,97.452454182,None,98.62507927000001,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,14,14,96,,,,,,,,,,,,,99.12437784899998,None,99.12437784899998,None,99.12437784899998,None,100.16195672500004,None,100.16195672500004,None,100.16195672500004,None,0.05,0.2,100.32582284,100.47302667500003,100.32582284,100.47302667500003,100.32582284,100.47302667500003,space,0.2693560669999897,100.32582284,None,100.59721866300004,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,15,15,46,,,,,,,,,,,,,101.096413541,None,101.096413541,None,101.096413541,None,102.13469936199999,None,102.13469936199999,None,102.13469936199999,None,0.3,0.44999999999999996,102.29061650200003,102.43469547500001,102.29061650200003,102.43469547500001,102.29061650200003,102.43469547500001,space,0.21930712500000027,102.29061650200003,None,102.51224358000002,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,16,16,60,,,,,,,,,,,,,103.01415133500001,None,103.01415133500001,None,103.01415133500001,None,104.04943757400002,None,104.04943757400002,None,104.04943757400002,None,0.5,0.65,104.20110046900004,104.359246079,104.20110046900004,104.359246079,104.20110046900004,104.359246079,space,0.26515701400001035,104.20110046900004,None,104.46865868100002,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,17,17,2,,,,,,,,,,,,,104.96843260700001,None,104.96843260700001,None,104.96843260700001,None,106.00669702100004,None,106.00669702100004,None,106.00669702100004,None,0.5,0.65,106.16233322900001,106.31543384700001,106.16233322900001,106.31543384700001,106.16233322900001,106.31543384700001,space,0.22839069100001552,106.16233322900001,None,106.39315201700003,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,18,18,68,,,,,,,,,,,,,106.89208760899999,None,106.89208760899999,None,106.89208760899999,None,107.92808533300001,None,107.92808533300001,None,107.92808533300001,None,0.1,0.25,108.08310120600004,108.22582858499999,108.08310120600004,108.22582858499999,108.08310120600004,108.22582858499999,space,0.3232330619999857,108.08310120600004,None,108.408346386,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,19,19,73,,,,,,,,,,,,,108.90940379,None,108.90940379,None,108.90940379,None,109.94487213600001,None,109.94487213600001,None,109.94487213600001,None,0.5,0.65,110.10823145800003,110.244578278,110.10823145800003,110.244578278,110.10823145800003,110.244578278,space,0.3433764319999568,110.10823145800003,None,110.454313378,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,20,20,75,,,,,,,,,,,,,110.95425645200004,None,110.95425645200004,None,110.95425645200004,None,111.98801258399999,None,111.98801258399999,None,111.98801258399999,None,0.5,0.65,112.15467186500001,112.29055956299999,112.15467186500001,112.29055956299999,112.15467186500001,112.29055956299999,space,0.5276114030000372,112.15467186500001,None,112.684612362,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,21,21,106,,,,,,,,,,,,,113.18442848699999,None,113.18442848699999,None,113.18442848699999,None,114.222233486,None,114.222233486,None,114.222233486,None,0.05,0.2,114.37744765100001,114.52559613599999,114.37744765100001,114.52559613599999,114.37744765100001,114.52559613599999,space,0.3420158870000023,114.37744765100001,None,114.721932912,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,22,22,3,,,,,,,,,,,,,115.22137649900003,None,115.22137649900003,None,115.22137649900003,None,116.25828801900002,None,116.25828801900002,None,116.25828801900002,None,0.3,0.44999999999999996,116.42826771200004,116.56285030600003,116.42826771200004,116.56285030600003,116.42826771200004,116.56285030600003,space,0.2509585000000243,116.42826771200004,None,116.681692656,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.05,0.2,0,23,23,27,,,,,,,,,,,,,117.18159385000001,None,117.18159385000001,None,117.18159385000001,None,118.22011252200002,None,118.22011252200002,None,118.22011252200002,None,0.1,0.25,118.372561641,118.520899644,118.372561641,118.520899644,118.372561641,118.520899644,space,0.30071139800003266,118.372561641,None,118.67555699600001,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.05,0.2,0,24,24,37,,,,,,,,,,,,,119.17645902800001,None,119.17645902800001,None,119.17645902800001,None,120.213640913,None,120.213640913,None,120.213640913,None,0.05,0.2,120.376672257,120.52423658700002,120.376672257,120.52423658700002,120.376672257,120.52423658700002,space,0.2261005810000256,120.376672257,None,120.60524157000003,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,25,25,79,,,,,,,,,,,,,121.10559226700002,None,121.10559226700002,None,121.10559226700002,None,122.144084066,None,122.144084066,None,122.144084066,None,0.3,0.44999999999999996,122.309204652,122.45017254700002,122.309204652,122.45017254700002,122.309204652,122.45017254700002,space,0.2392601870000135,122.309204652,None,122.550765893,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,26,26,11,,,,,,,,,,,,,123.05135167100002,None,123.05135167100002,None,123.05135167100002,None,124.08825631299999,None,124.08825631299999,None,124.08825631299999,None,0.3,0.44999999999999996,124.251247106,124.40620137500002,124.251247106,124.40620137500002,124.251247106,124.40620137500002,space,0.2817945420000001,124.251247106,None,124.535824515,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,27,27,39,,,,,,,,,,,,,125.03531306899998,None,125.03531306899998,None,125.03531306899998,None,126.07165539900001,None,126.07165539900001,None,126.07165539900001,None,0.1,0.25,126.24047386300003,126.37969477799999,126.24047386300003,126.37969477799999,126.24047386300003,126.37969477799999,space,1.1614348840000162,126.24047386300003,None,127.40422760900003,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,28,28,101,,,,,,,,,,,,,127.90405538200002,None,127.90405538200002,None,127.90405538200002,None,128.94038936600003,None,128.94038936600003,None,128.94038936600003,None,0.1,0.25,129.09651566500003,129.244602116,129.09651566500003,129.244602116,129.09651566500003,129.244602116,space,0.30956702100002076,129.09651566500003,None,129.40857012000004,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,29,29,113,,,,,,,,,,,,,129.90839260400003,None,129.90839260400003,None,129.90839260400003,None,130.95997364,None,130.95997364,None,130.95997364,None,0.3,0.44999999999999996,131.12967861600004,131.26102719700003,131.12967861600004,131.26102719700003,131.12967861600004,131.26102719700003,space,0.26197725099996205,131.12967861600004,None,131.39404168600004,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.5,0.65,0,30,30,107,,,,,,,,,,,,,131.895302904,None,131.895302904,None,131.895302904,None,132.93338396900003,None,132.93338396900003,None,132.93338396900003,None,0.1,0.25,133.085191693,133.25761137400002,133.085191693,133.25761137400002,133.085191693,133.25761137400002,space,0.2792764170000055,133.085191693,None,133.36693385,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,31,31,15,,,,,,,,,,,,,133.867324892,None,133.867324892,None,133.867324892,None,134.905046148,None,134.905046148,None,134.905046148,None,0.05,0.2,135.057578959,135.202602038,135.057578959,135.202602038,135.057578959,135.202602038,space,0.1586845509999648,135.057578959,None,135.21876492799998,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.2,0.35,0,32,32,77,,,,,,,,,,,,,135.71837823600004,None,135.71837823600004,None,135.71837823600004,None,136.75561424300002,None,136.75561424300002,None,136.75561424300002,None,0.3,0.44999999999999996,136.93135677200002,137.05808162,136.93135677200002,137.05808162,136.93135677200002,137.05808162,space,0.3717674769999917,136.93135677200002,None,137.30550007700003,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,33,33,63,,,,,,,,,,,,,137.80536601400001,None,137.80536601400001,None,137.80536601400001,None,138.84324028700001,None,138.84324028700001,None,138.84324028700001,None,0.3,0.44999999999999996,138.99935172300002,139.14392130700003,138.99935172300002,139.14392130700003,138.99935172300002,139.14392130700003,space,0.17618217200003983,138.99935172300002,None,139.178058212,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,34,34,4,,,,,,,,,,,,,139.67784364200003,None,139.67784364200003,None,139.67784364200003,None,140.71772728000002,None,140.71772728000002,None,140.71772728000002,None,0.2,0.35,140.876062326,141.02012275600003,140.876062326,141.02012275600003,140.876062326,141.02012275600003,space,0.22189241500001344,140.876062326,None,141.10069322100003,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.1,0.25,0,35,35,57,,,,,,,,,,,,,141.59976241700002,None,141.59976241700002,None,141.59976241700002,None,142.638155842,None,142.638155842,None,142.638155842,None,0.2,0.35,142.791402688,None,142.791402688,None,142.791402688,None,space,0.1292884619999768,142.791402688,None,142.92348216599999,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,36,36,19,,,,,,,,,,,,,143.42270589500004,None,143.42270589500004,None,143.42270589500004,None,144.46310545,None,144.46310545,None,144.46310545,None,0.0,0.15,144.61484289999999,144.759532907,144.61484289999999,144.759532907,144.61484289999999,144.759532907,space,0.382068543999992,144.61484289999999,None,144.999328112,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,37,37,84,,,,,,,,,,,,,145.499635473,None,145.499635473,None,145.499635473,None,146.537587663,None,146.537587663,None,146.537587663,None,0.3,0.44999999999999996,146.688876134,146.85029270900003,146.688876134,146.85029270900003,146.688876134,146.85029270900003,space,0.1950827069999832,146.688876134,None,146.88636668600003,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,38,38,86,,,,,,,,,,,,,147.385709178,None,147.385709178,None,147.385709178,None,148.423378495,None,148.423378495,None,148.423378495,None,0.05,0.2,148.59423931000003,148.73138815800002,148.59423931000003,148.73138815800002,148.59423931000003,148.73138815800002,space,0.35016894799997544,148.59423931000003,None,148.94678102200004,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,39,39,49,,,,,,,,,,,,,149.44744459600003,None,149.44744459600003,None,149.44744459600003,None,150.48632494000003,None,150.48632494000003,None,150.48632494000003,None,0.1,0.25,150.677228726,150.80267968200002,150.677228726,150.80267968200002,150.677228726,150.80267968200002,space,0.3881902640000021,150.677228726,None,151.067956295,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,40,40,100,,,,,,,,,,,,,151.567388671,None,151.567388671,None,151.567388671,None,152.604707276,None,152.604707276,None,152.604707276,None,0.2,0.35,152.758898263,None,152.758898263,None,152.758898263,None,space,0.08863027899997178,152.758898263,None,152.849842529,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,41,41,10,,,,,,,,,,,,,153.350542592,None,153.350542592,None,153.350542592,None,154.39018287599998,None,154.39018287599998,None,154.39018287599998,None,0.3,0.44999999999999996,154.53812596300003,154.68821019300003,154.53812596300003,154.68821019300003,154.53812596300003,154.68821019300003,space,0.2361690329999533,154.53812596300003,None,154.776771526,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,42,42,26,,,,,,,,,,,,,155.27699009399998,None,155.27699009399998,None,155.27699009399998,None,156.314016272,None,156.314016272,None,156.314016272,None,0.0,0.15,156.466422378,156.627378164,156.466422378,156.627378164,156.466422378,156.627378164,space,0.254954070999986,156.466422378,None,156.72384772100003,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,43,43,88,,,,,,,,,,,,,157.225060433,None,157.225060433,None,157.225060433,None,158.262273563,None,158.262273563,None,158.262273563,None,0.2,0.35,158.41270686400003,158.563242623,158.41270686400003,158.563242623,158.41270686400003,158.563242623,space,0.7405597659999898,158.41270686400003,None,159.15558062400004,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,44,44,54,,,,,,,,,,,,,159.65581607299998,None,159.65581607299998,None,159.65581607299998,None,160.69424046900002,None,160.69424046900002,None,160.69424046900002,None,0.5,0.65,160.85840233300002,160.994993299,160.85840233300002,160.994993299,160.85840233300002,160.994993299,space,0.2607088430000317,160.85840233300002,None,161.121902374,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,45,45,82,,,,,,,,,,,,,161.622310663,None,161.622310663,None,161.622310663,None,162.662197203,None,162.662197203,None,162.662197203,None,0.1,0.25,162.823659062,162.971635871,162.823659062,162.971635871,162.823659062,162.971635871,space,0.24757701799995857,162.823659062,None,163.07366729400002,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,46,46,50,,,,,,,,,,,,,163.574234301,None,163.574234301,None,163.574234301,None,164.61226721600002,None,164.61226721600002,None,164.61226721600002,None,0.5,0.65,164.788036459,None,164.788036459,None,164.788036459,None,space,0.07075452499998391,164.788036459,None,164.86117927200002,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,47,47,115,,,,,,,,,,,,,165.361979065,None,165.361979065,None,165.361979065,None,166.400052802,None,166.400052802,None,166.400052802,None,0.5,0.65,166.55922525800003,166.70456228,166.55922525800003,166.70456228,166.55922525800003,166.70456228,space,0.20089648900000157,166.55922525800003,None,166.762577094,None,9,001,2020_Apr_18_1911,experiment,2020.1.3,584.0671163204329,
